list-none-m,2,1000,1,6000,25638222,4273,4242
list-none-m,4,1000,1,12000,125213572,10434,29651
list-none-m,8,1000,1,24000,479354422,19973,133799
list-none-m,12,1000,1,36000,1250593792,34738,358480
list-none-m,16,1000,1,48000,2335728027,48661,702350
list-none-m,24,1000,1,72000,5541140945,76960,1596579
list-none-s,1,1000,1,3000,3886924,1295,0
list-none-s,2,1000,1,6000,11942055,1990,0
list-none-s,4,1000,1,12000,77369073,6447,0
list-none-s,8,1000,1,24000,294155040,12256,0
list-none-s,12,1000,1,36000,999779590,27771,0
list-none-s,16,1000,1,48000,2158182095,44962,0
list-none-s,24,1000,1,72000,3970144401,55140,0
list-none-m,1,1000,1,3000,4155568,1385,38
list-none-m,2,1000,1,6000,26122577,4353,4353
list-none-m,4,1000,1,12000,95140439,7928,23405
list-none-m,8,1000,1,24000,484430970,20184,134726
list-none-m,16,1000,1,48000,2250298753,46881,629963
list-none-m,24,1000,1,72000,6011691363,83495,1726876
list-id-none,1,1,4,3,156903,52301
list-id-none,1,2,4,6,147585,24597
list-id-none,1,4,4,12,150612,12551
list-id-none,1,8,4,24,167683,6986
list-id-none,1,16,4,48,168309,3506
list-id-none,4,1,4,12,271823,22651
list-id-none,4,2,4,24,310566,12940
list-id-none,4,4,4,48,229426,4779
list-id-none,4,8,4,96,267627,2787
list-id-none,8,1,4,24,508008,21167
list-id-none,12,1,4,36,680427,18900
list-id-none,12,4,4,144,566804,3936
list-id-none,16,4,4,192,847495,4414
list-id-m,1,10,4,30,198184,6606,159
list-id-m,1,20,4,60,203081,3384,97
list-id-m,1,40,4,120,253665,2113,66
list-id-m,1,80,4,240,345704,1440,54
list-id-m,4,10,4,120,297116,2475,1318
list-id-m,4,20,4,240,382044,1591,924
list-id-m,4,40,4,480,949332,1977,2856
list-id-m,4,80,4,960,1883456,1961,3292
list-id-m,8,10,4,240,672911,2803,78
list-id-m,8,20,4,480,1164312,2425,8962
list-id-m,8,40,4,960,1878659,1956,8256
list-id-m,8,80,4,1920,3793680,1975,9132
list-id-m,12,10,4,360,791615,2198,3556
list-id-m,12,20,4,720,1511404,2099,12322
list-id-m,12,40,4,1440,3208854,2228,17265
list-id-m,12,80,4,2880,5930290,2059,15702
list-id-m,16,10,4,480,1288524,2684,90
list-id-m,16,20,4,960,1348316,1404,51
list-id-m,16,40,4,1920,3329482,1734,13066
list-id-m,16,80,4,3840,9762108,2542,22565
list-id-s,1,10,4,30,188137,6271,0
list-id-s,1,20,4,60,230098,3834,0
list-id-s,1,40,4,120,253323,2111,0
list-id-s,1,80,4,240,345083,1437,0
list-id-s,4,10,4,120,301842,2515,0
list-id-s,4,20,4,240,330769,1378,0
list-id-s,4,40,4,480,397736,828,0
list-id-s,4,80,4,960,800897,834,0
list-id-s,8,10,4,240,480749,2003,0
list-id-s,8,20,4,480,631533,1315,0
list-id-s,8,40,4,960,1088987,1134,0
list-id-s,8,80,4,1920,1761672,917,0
list-id-s,12,10,4,360,1026888,2852,0
list-id-s,12,20,4,720,1018048,1413,0
list-id-s,12,40,4,1440,1148512,797,0
list-id-s,12,80,4,2880,2771508,962,0
list-id-s,16,10,4,480,1333272,2777,0
list-id-s,16,20,4,960,1111481,1157,0
list-id-s,16,40,4,1920,2438993,1270,0
list-id-s,16,80,4,3840,5183236,1349,0
list-none-m,1,1000,1,3000,7104159,2368,52
list-none-m,1,1000,4,3000,2315644,771,48
list-none-m,1,1000,8,3000,1518571,506,48
list-none-m,1,1000,16,3000,1167460,389,53
list-none-m,2,1000,1,6000,39670240,6611,6622
list-none-m,2,1000,4,6000,7746650,1291,772
list-none-m,2,1000,8,6000,6368812,1061,455
list-none-m,2,1000,16,6000,3865485,644,278
list-none-m,4,1000,1,12000,152451379,12704,37108
list-none-m,4,1000,4,12000,26753067,2229,4118
list-none-m,4,1000,8,12000,13781130,1148,1583
list-none-m,4,1000,16,12000,7701965,641,704
list-none-m,8,1000,1,24000,625093789,26045,171840
list-none-m,8,1000,4,24000,78748451,3281,17075
list-none-m,8,1000,8,24000,31392785,1308,5331
list-none-m,8,1000,16,24000,15545159,647,2084
list-none-m,12,1000,1,36000,1579168410,43865,452184
list-none-m,12,1000,4,36000,189620980,5267,47864
list-none-m,12,1000,8,36000,70850496,1968,15026
list-none-m,12,1000,16,36000,30918675,858,5398
list-none-s,1,1000,1,3000,7754382,2584,0
list-none-s,1,1000,4,3000,1238624,412,0
list-none-s,1,1000,8,3000,745187,248,0
list-none-s,1,1000,16,3000,498193,166,0
list-none-s,4,1000,1,12000,114514508,9542,0
list-none-s,4,1000,4,12000,23627932,1968,0
list-none-s,4,1000,8,12000,12077668,1006,0
list-none-s,4,1000,16,12000,5411203,450,0
list-none-s,8,1000,1,24000,657137638,27380,0
list-none-s,8,1000,4,24000,62753391,2614,0
list-none-s,8,1000,8,24000,24444327,1018,0
list-none-s,8,1000,16,24000,10980849,457,0
list-none-s,12,1000,1,36000,1097092394,30474,0
list-none-s,12,1000,4,36000,124830306,3467,0
list-none-s,12,1000,8,36000,49042274,1362,0
list-none-s,12,1000,16,36000,19786290,549,0
list-none-m,1,1000,1,3000,5389104,1796,48
list-none-m,2,1000,1,6000,30966693,5161,4953
list-none-m,4,1000,1,12000,133318052,11109,30858
list-none-m,8,1000,1,24000,638858091,26619,179963
list-none-m,12,1000,1,36000,1416111563,39336,382583
list-none-m,16,1000,1,48000,2815208986,58650,819161
list-none-m,24,1000,1,72000,5068394269,70394,1468740
list-none-s,1,1000,1,3000,3869704,1289,0
list-none-s,2,1000,1,6000,18514113,3085,0
list-none-s,4,1000,1,12000,103908410,8659,0
list-none-s,8,1000,1,24000,674228365,28092,0
list-none-s,12,1000,1,36000,756288693,21008,0
list-none-s,16,1000,1,48000,3284516071,68427,0
list-none-s,24,1000,1,72000,8922234919,123919,0
list-none-m,1,1000,1,3000,4097795,1365,37
list-none-m,2,1000,1,6000,32363285,5393,5268
list-none-m,4,1000,1,12000,155137740,12928,36901
list-none-m,8,1000,1,24000,530614194,22108,139014
list-none-m,16,1000,1,48000,2434875760,50726,719013
list-none-m,1,1000,1,3000,4124881,1374,36
list-none-m,2,1000,1,6000,25927816,4321,4315
list-none-m,4,1000,1,12000,89240326,7436,21151
list-none-m,8,1000,1,24000,400198045,16674,109181
list-none-m,12,1000,1,36000,1117596608,31044,329796
list-none-m,16,1000,1,48000,1763828023,36746,499703
list-none-m,24,1000,1,72000,4959542065,68882,1429554
list-none-s,1,1000,1,3000,3928924,1309,0
list-none-s,2,1000,1,6000,10081893,1680,0
list-none-s,4,1000,1,12000,61408579,5117,0
list-none-s,8,1000,1,24000,322343516,13430,0
list-none-s,12,1000,1,36000,1170983527,32527,0
list-none-s,16,1000,1,48000,996782635,20766,0
list-none-s,24,1000,1,72000,5482759427,76149,0
list-none-m,1,1000,1,3000,4125858,1375,37
list-none-m,2,1000,1,6000,25357652,4226,4217
list-none-m,4,1000,1,12000,102475142,8539,24187
list-none-m,8,1000,1,24000,411061889,17127,116880
list-none-m,16,1000,1,48000,2147489013,44739,630291
list-none-m,24,1000,1,72000,4514971144,62707,1328479
list-id-none,1,1,4,3,151565,50521
list-id-none,1,2,4,6,128280,21380
list-id-none,1,4,4,12,119509,9959
list-id-none,1,8,4,24,127777,5324
list-id-none,1,16,4,48,139673,2909
list-id-none,4,1,4,12,183529,15294
list-id-none,4,8,4,96,245887,2561
list-id-none,8,1,4,24,342447,14268
list-id-none,12,1,4,36,492859,13690
list-id-none,12,2,4,72,503152,6988
list-id-none,16,1,4,48,712899,14852
list-id-none,16,4,4,192,602254,3136
list-id-m,1,10,4,30,109240,3641,85
list-id-m,1,20,4,60,132337,2205,57
list-id-m,1,40,4,120,197941,1649,47
list-id-m,1,80,4,240,289140,1204,41
list-id-m,4,10,4,120,276278,2302,1114
list-id-m,4,20,4,240,338555,1410,1411
list-id-m,4,40,4,480,637364,1327,1819
list-id-m,4,80,4,960,1064987,1109,1777
list-id-m,8,10,4,240,468779,1953,4881
list-id-m,8,20,4,480,620522,1292,3196
list-id-m,8,40,4,960,1071959,1116,4351
list-id-m,8,80,4,1920,2250250,1172,5252
list-id-m,12,10,4,360,546953,1519,245
list-id-m,12,20,4,720,937594,1302,5954
list-id-m,12,40,4,1440,1760956,1222,8234
list-id-m,12,80,4,2880,3331508,1156,8662
list-id-m,16,10,4,480,785977,1637,1641
list-id-m,16,20,4,960,1207811,1258,5886
list-id-m,16,40,4,1920,2439966,1270,12180
list-id-m,16,80,4,3840,4871102,1268,14309
list-id-s,1,10,4,30,138611,4620,0
list-id-s,1,20,4,60,163702,2728,0
list-id-s,1,40,4,120,195186,1626,0
list-id-s,1,80,4,240,274036,1141,0
list-id-s,4,10,4,120,257526,2146,0
list-id-s,4,20,4,240,241223,1005,0
list-id-s,4,40,4,480,416878,868,0
list-id-s,4,80,4,960,690526,719,0
list-id-s,8,10,4,240,432435,1801,0
list-id-s,8,20,4,480,475907,991,0
list-id-s,8,40,4,960,789483,822,0
list-id-s,8,80,4,1920,1743976,908,0
list-id-s,12,10,4,360,491380,1364,0
list-id-s,12,20,4,720,679092,943,0
list-id-s,12,40,4,1440,1250275,868,0
list-id-s,12,80,4,2880,2989718,1038,0
list-id-s,16,10,4,480,686371,1429,0
list-id-s,16,20,4,960,787189,819,0
list-id-s,16,40,4,1920,2093590,1090,0
list-id-s,16,80,4,3840,4994078,1300,0
list-none-m,1,1000,1,3000,4113468,1371,36
list-none-m,1,1000,4,3000,1454453,484,40
list-none-m,1,1000,8,3000,949396,316,38
list-none-m,1,1000,16,3000,777272,259,44
list-none-m,2,1000,1,6000,25911637,4318,4291
list-none-m,2,1000,4,6000,6246508,1041,611
list-none-m,2,1000,8,6000,6606507,1101,483
list-none-m,2,1000,16,6000,4093170,682,261
list-none-m,4,1000,1,12000,95510554,7959,23103
list-none-m,4,1000,4,12000,21078113,1756,3346
list-none-m,4,1000,8,12000,10682640,890,1247
list-none-m,4,1000,16,12000,6881469,573,641
list-none-m,8,1000,1,24000,416220764,17342,116782
list-none-m,8,1000,4,24000,56871100,2369,12486
list-none-m,8,1000,8,24000,24370169,1015,4210
list-none-m,8,1000,16,24000,12287688,511,1679
list-none-m,12,1000,1,36000,1094707963,30408,323507
list-none-m,12,1000,4,36000,127027070,3528,31489
list-none-m,12,1000,8,36000,48547243,1348,9834
list-none-m,12,1000,16,36000,22149654,615,3610
list-none-s,1,1000,1,3000,3914311,1304,0
list-none-s,1,1000,4,3000,1187804,395,0
list-none-s,1,1000,8,3000,720560,240,0
list-none-s,1,1000,16,3000,550000,183,0
list-none-s,4,1000,1,12000,108182390,9015,0
list-none-s,4,1000,4,12000,24417798,2034,0
list-none-s,4,1000,8,12000,12987872,1082,0
list-none-s,4,1000,16,12000,6533986,544,0
list-none-s,8,1000,1,24000,232301229,9679,0
list-none-s,8,1000,4,24000,49839101,2076,0
list-none-s,8,1000,8,24000,19357119,806,0
list-none-s,8,1000,16,24000,9479163,394,0
list-none-s,12,1000,1,36000,563633339,15656,0
list-none-s,12,1000,4,36000,103238793,2867,0
list-none-s,12,1000,8,36000,36919126,1025,0
list-none-s,12,1000,16,36000,16012480,444,0
list-none-m,1,1000,1,3000,10583904,3527,877
list-none-m,2,1000,1,6000,27231356,4538,3674
list-none-m,4,1000,1,12000,123380189,10281,23842
list-none-m,8,1000,1,24000,665679648,27736,190899
list-none-m,12,1000,1,36000,887252132,24645,234950
list-none-m,16,1000,1,48000,2041539396,42532,590704
list-none-m,24,1000,1,72000,4838713390,67204,1356052
list-none-s,1,1000,1,3000,3932851,1310,0
list-none-s,2,1000,1,6000,22010324,3668,0
list-none-s,4,1000,1,12000,87389102,7282,0
list-none-s,8,1000,1,24000,520639017,21693,0
list-none-s,12,1000,1,36000,1025248605,28479,0
list-none-s,16,1000,1,48000,2042125809,42544,0
list-none-s,24,1000,1,72000,8314581033,115480,0
list-none-m,1,1000,1,3000,11268747,3756,1029
list-none-m,2,1000,1,6000,53080837,8846,9124
list-none-m,4,1000,1,12000,166615274,13884,39802
list-none-m,8,1000,1,24000,481794083,20074,135872
list-none-m,16,1000,1,48000,2373492691,49447,692109
list-none-m,24,1000,1,72000,6071667188,84328,1795326
list-id-none,1,1,4,3,527451,175817
list-id-none,1,2,4,6,104716,17452
list-id-none,1,4,4,12,102097,8508
list-id-none,1,8,4,24,114970,4790
list-id-none,1,16,4,48,128081,2668
list-id-none,4,1,4,12,1129859,94154
list-id-none,4,2,4,24,999347,41639
list-id-none,8,1,4,24,1783629,74317
list-id-none,8,2,4,48,1831531,38156
list-id-none,8,4,4,96,1647868,17165
list-id-none,12,1,4,36,2234876,62079
list-id-none,12,2,4,72,1885013,26180
list-id-none,12,4,4,144,1755258,12189
list-id-none,16,1,4,48,2580386,53758
list-id-none,16,2,4,96,2115827,22039
list-id-none,16,4,4,192,3593944,18718
list-id-m,1,10,4,30,380322,12677,270
list-id-m,1,20,4,60,940681,15678,993
list-id-m,1,40,4,120,1398814,11656,967
list-id-m,1,80,4,240,2149219,8955,957
list-id-m,4,10,4,120,800239,6668,1579
list-id-m,4,20,4,240,1473716,6140,7583
list-id-m,4,40,4,480,4196427,8742,14331
list-id-m,4,80,4,960,4200228,4375,5775
list-id-m,8,10,4,240,1755266,7313,21047
list-id-m,8,20,4,480,1737100,3618,8547
list-id-m,8,40,4,960,4855351,5057,15484
list-id-m,8,80,4,1920,11247155,5857,22319
list-id-m,12,10,4,360,5357671,14882,69285
list-id-m,12,20,4,720,3814630,5298,32323
list-id-m,12,40,4,1440,7280560,5055,29087
list-id-m,12,80,4,2880,11733002,4073,29384
list-id-m,16,10,4,480,2581008,5377,38495
list-id-m,16,20,4,960,3990491,4156,34400
list-id-m,16,40,4,1920,8051277,4193,40310
list-id-m,16,80,4,3840,14969842,3898,42180
list-id-s,1,10,4,30,121465,4048,0
list-id-s,1,20,4,60,137322,2288,0
list-id-s,1,40,4,120,175851,1465,0
list-id-s,1,80,4,240,257611,1073,0
list-id-s,4,10,4,120,604223,5035,0
list-id-s,4,20,4,240,882004,3675,0
list-id-s,4,40,4,480,922090,1921,0
list-id-s,4,80,4,960,1850599,1927,0
list-id-s,8,10,4,240,698828,2911,0
list-id-s,8,20,4,480,1532033,3191,0
list-id-s,8,40,4,960,1606035,1672,0
list-id-s,8,80,4,1920,3507974,1827,0
list-id-s,12,10,4,360,733401,2037,0
list-id-s,12,20,4,720,26318254,36553,0
list-id-s,12,40,4,1440,25573773,17759,0
list-id-s,12,80,4,2880,4303392,1494,0
list-id-s,16,10,4,480,1067078,2223,0
list-id-s,16,20,4,960,1518261,1581,0
list-id-s,16,40,4,1920,204589115,106556,0
list-id-s,16,80,4,3840,276035736,71884,0
list-none-m,1,1000,1,3000,12125602,4041,1115
list-none-m,1,1000,4,3000,6153623,2051,718
list-none-m,1,1000,8,3000,7227234,2409,970
list-none-m,1,1000,16,3000,5324271,1774,701
list-none-m,2,1000,1,6000,25619717,4269,3007
list-none-m,2,1000,4,6000,17828091,2971,2291
list-none-m,2,1000,8,6000,15719720,2619,2088
list-none-m,2,1000,16,6000,11919512,1986,1597
list-none-m,4,1000,1,12000,113291227,9440,25851
list-none-m,4,1000,4,12000,37612005,3134,5547
list-none-m,4,1000,8,12000,17874290,1489,1786
list-none-m,4,1000,16,12000,11692826,974,1006
list-none-m,8,1000,1,24000,411631866,17151,106291
list-none-m,8,1000,4,24000,101814889,4242,21774
list-none-m,8,1000,8,24000,50304335,2096,8765
list-none-m,8,1000,16,24000,25386636,1057,3117
list-none-m,12,1000,1,36000,637151398,17698,160134
list-none-m,12,1000,4,36000,150524838,4181,35831
list-none-m,12,1000,8,36000,53602963,1488,11260
list-none-m,12,1000,16,36000,21411622,594,3494
list-none-s,1,1000,1,3000,3979676,1326,0
list-none-s,1,1000,4,3000,1192586,397,0
list-none-s,1,1000,8,3000,748158,249,0
list-none-s,1,1000,16,3000,543044,181,0
list-none-s,4,1000,1,12000,96481468,8040,0
list-none-s,4,1000,4,12000,21785971,1815,0
list-none-s,4,1000,8,12000,10248408,854,0
list-none-s,4,1000,16,12000,6393166,532,0
list-none-s,8,1000,1,24000,256546858,10689,0
list-none-s,8,1000,4,24000,45994964,1916,0
list-none-s,8,1000,8,24000,19743494,822,0
list-none-s,8,1000,16,24000,9607461,400,0
list-none-s,12,1000,1,36000,1053717523,29269,0
list-none-s,12,1000,4,36000,198280230,5507,0
list-none-s,12,1000,8,36000,79382654,2205,0
list-none-s,12,1000,16,36000,23017552,639,0
list-none-m,1,1000,1,3000,10479677,3493,879
list-none-m,2,1000,1,6000,19073644,3178,1901
list-none-m,4,1000,1,12000,142092847,11841,32840
list-none-m,8,1000,1,24000,405916624,16913,91373
list-none-m,12,1000,1,36000,1030923384,28636,293878
list-none-m,16,1000,1,48000,2035110937,42398,576295
list-none-m,24,1000,1,72000,6123544038,85049,1854568
list-none-s,1,1000,1,3000,8752903,2917,0
list-none-s,2,1000,1,6000,31040274,5173,0
list-none-s,4,1000,1,12000,131711514,10975,0
list-none-s,8,1000,1,24000,326326327,13596,0
list-none-s,12,1000,1,36000,1427827887,39661,0
list-none-s,16,1000,1,48000,2693282800,56110,0
list-none-s,24,1000,1,72000,5585119596,77571,0
list-none-m,1,1000,1,3000,4054793,1351,35
list-none-m,2,1000,1,6000,25694577,4282,4273
list-none-m,4,1000,1,12000,95308345,7942,23030
list-none-m,8,1000,1,24000,421194036,17549,119722
list-none-m,16,1000,1,48000,1998686543,41639,582369
list-none-m,24,1000,1,72000,4872566206,67674,1410277
list-id-none,1,1,4,3,131199,43733
list-id-none,1,2,4,6,128632,21438
list-id-none,1,4,4,12,119562,9963
list-id-none,1,8,4,24,140687,5861
list-id-none,1,16,4,48,176771,3682
list-id-none,4,1,4,12,247257,20604
list-id-none,4,2,4,24,250896,10454
list-id-none,4,4,4,48,268942,5602
list-id-none,4,8,4,96,274801,2862
list-id-none,8,1,4,24,403880,16828
list-id-none,8,2,4,48,386443,8050
list-id-none,8,4,4,96,332530,3463
list-id-none,12,1,4,36,468780,13021
list-id-none,12,2,4,72,520065,7223
