add-s,1,10000,20000,3575304,178,0
add-s,2,10000,40000,3575304,89,0
add-s,4,10000,80000,3575304,44,0
add-s,8,10000,160000,3575304,22,0
add-s,12,10000,240000,3575305,14,0
add-m,1,10000,20000,3576078,178,0
add-m,2,10000,40000,3576078,89,0
add-m,4,10000,80000,3576078,44,0
add-m,8,10000,160000,3576078,22,0
add-m,12,1,24,3576078,149003,0
add-s,1,10000,20000,3576078,178,0
add-s,2,10000,40000,3576078,89,0
add-s,4,10000,80000,3576078,44,0
add-s,8,10000,160000,3576078,22,0
add-s,12,10000,240000,3576078,14,0
add-m,1,10000,20000,3576831,178,0
add-m,2,10000,40000,3576831,89,0
add-m,4,10000,80000,3576831,44,0
add-m,8,10000,160000,3576831,22,0
add-m,12,1,24,3576831,149034,0
add-s,1,10000,20000,3576831,178,0
add-s,2,10000,40000,3576831,89,0
add-s,4,10000,80000,3576831,44,0
add-s,8,10000,160000,3576831,22,0
add-s,12,10000,240000,3576831,14,0
add-m,1,10000,20000,3576876,178,0
add-m,2,10000,40000,3576876,89,0
add-m,4,10000,80000,3576876,44,0
add-m,8,10000,160000,3576876,22,0
add-m,12,1,24,3576876,149036,0
add-s,1,10000,20000,3576876,178,0
add-s,2,10000,40000,3576876,89,0
add-s,4,10000,80000,3576876,44,0
add-s,8,10000,160000,3576877,22,0
add-s,12,10000,240000,3576877,14,0
add-m,1,10000,20000,3577249,178,0
add-m,2,10000,40000,3577249,89,0
add-m,4,10000,80000,3577249,44,0
add-m,8,10000,160000,3577249,22,0
add-m,12,1,24,3577250,149052,0
add-s,1,10000,20000,3577250,178,0
add-s,2,10000,40000,3577250,89,0
add-s,4,10000,80000,3577250,44,0
add-s,8,10000,160000,3577250,22,0
add-s,12,10000,240000,3577250,14,0
add-m,1,10000,20000,3577334,178,0
add-m,2,10000,40000,3577334,89,0
add-m,4,10000,80000,3577334,44,0
add-m,8,10000,160000,3577334,22,0
add-m,12,1,24,3577334,149055,0
add-s,1,10000,20000,3577334,178,0
add-s,2,10000,40000,3577334,89,0
add-s,4,10000,80000,3577334,44,0
add-s,8,10000,160000,3577334,22,0
add-s,12,10000,240000,3577334,14,0
add-m,1,10000,20000,3577432,178,0
add-m,2,10000,40000,3577432,89,0
add-m,4,10000,80000,3577432,44,0
add-m,8,10000,160000,3577432,22,0
add-m,12,1,24,3577433,149059,0
add-s,1,10000,20000,3577433,178,0
add-s,2,10000,40000,3577433,89,0
add-s,4,10000,80000,3577433,44,0
add-s,8,10000,160000,3577433,22,0
add-s,12,10000,240000,3577433,14,0
add-m,1,10000,20000,3580383,179,0
add-m,2,10000,40000,3580383,89,0
add-m,4,10000,80000,3580383,44,0
add-m,8,10000,160000,3580383,22,0
add-m,12,1,24,3580383,149182,0
add-s,1,10000,20000,3580383,179,0
add-s,2,10000,40000,3580383,89,0
add-s,4,10000,80000,3580383,44,0
add-s,8,10000,160000,3580383,22,0
add-s,12,10000,240000,3580384,14,0
add-m,1,10000,20000,3580467,179,0
add-m,2,10000,40000,3580467,89,0
add-m,4,10000,80000,3580467,44,0
add-m,8,10000,160000,3580468,22,0
add-m,12,1,24,3580468,149186,0
add-s,1,10000,20000,3580468,179,0
add-s,2,10000,40000,3580468,89,0
add-s,4,10000,80000,3580468,44,0
add-s,8,10000,160000,3580468,22,0
add-s,12,10000,240000,3580468,14,0
add-m,1,10000,20000,3748118,187,0
add-m,2,10000,40000,3748118,93,0
add-m,4,10000,80000,3748118,46,0
add-m,8,10000,160000,3748118,23,0
add-m,12,1,24,3748118,156171,0
add-s,1,10000,20000,3748118,187,0
add-s,2,10000,40000,3748118,93,0
add-s,4,10000,80000,3748118,46,0
add-s,8,10000,160000,3748118,23,0
add-s,12,10000,240000,3748118,15,0
add-m,1,10000,20000,3748149,187,0
add-m,2,10000,40000,3748149,93,0
add-m,4,10000,80000,3748149,46,0
add-m,8,10000,160000,3748149,23,0
add-m,12,1,24,3748149,156172,0
add-s,1,10000,20000,3748149,187,0
add-s,2,10000,40000,3748149,93,0
add-s,4,10000,80000,3748149,46,0
add-s,8,10000,160000,3748149,23,0
add-s,12,10000,240000,3748150,15,0
add-m,1,10000,20000,3748289,187,0
add-m,2,10000,40000,3748289,93,0
add-m,4,10000,80000,3748289,46,0
add-m,8,10000,160000,3748289,23,0
add-m,12,1,24,3748289,156178,0
add-s,1,10000,20000,3748289,187,0
add-s,2,10000,40000,3748289,93,0
add-s,4,10000,80000,3748289,46,0
add-s,8,10000,160000,3748289,23,0
add-s,12,10000,240000,3748290,15,0
